Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '208.73.210.29-TCP', 'biflow_src_port': 1089, 'biflow_dst_port': 80} | Inverse filter: {'bihost_fwd_id': '208.73.210.29-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 80, 'biflow_dst_port': 1089}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.56.96.34-TCP', 'biflow_src_port': 1460, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.56.96.34-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1460}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.43.27-TCP', 'biflow_src_port': 1461, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.43.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1461}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '209.254.235.123-TCP', 'biflow_src_port': 1462, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '209.254.235.123-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1462}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '71.41.174.56-TCP', 'biflow_src_port': 1463, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '71.41.174.56-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1463}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '67.217.42.26-TCP', 'biflow_src_port': 1464, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '67.217.42.26-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1464}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '195.81.187.246-TCP', 'biflow_src_port': 1465, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '195.81.187.246-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1465}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.246.89.41-TCP', 'biflow_src_port': 1466, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.246.89.41-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1466}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '217.126.98.39-TCP', 'biflow_src_port': 1467, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '217.126.98.39-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1467}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '131.137.241.131-TCP', 'biflow_src_port': 1468, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '131.137.241.131-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1468}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.82.254.179-TCP', 'biflow_src_port': 1469, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.82.254.179-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1469}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.112.240.23-TCP', 'biflow_src_port': 1580, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.112.240.23-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1580}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '72.14.213.27-TCP', 'biflow_src_port': 1581, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '72.14.213.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1581}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '209.85.229.27-TCP', 'biflow_src_port': 1582, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '209.85.229.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1582}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.93.225.10-TCP', 'biflow_src_port': 1583, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.93.225.10-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1583}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.181.178-TCP', 'biflow_src_port': 1584, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.181.178-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1584}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '210.174.169.130-TCP', 'biflow_src_port': 1585, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '210.174.169.130-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1585}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.201.167.107-TCP', 'biflow_src_port': 1586, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '65.201.167.107-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1586}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.88.22-TCP', 'biflow_src_port': 1587, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '65.55.88.22-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1587}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.18.4.14-TCP', 'biflow_src_port': 1588, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.18.4.14-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1588}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.163.188.57-TCP', 'biflow_src_port': 1589, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.163.188.57-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1589}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.181.178-TCP', 'biflow_src_port': 1623, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.181.178-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1623}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.181.178-TCP', 'biflow_src_port': 1656, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.181.178-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1656}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.181.178-TCP', 'biflow_src_port': 1657, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.181.178-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1657}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.212.135.158-TCP', 'biflow_src_port': 1658, 'biflow_dst_port': 5678} | Inverse filter: {'bihost_fwd_id': '91.212.135.158-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 5678, 'biflow_dst_port': 1658}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '69.59.189.80-TCP', 'biflow_src_port': 1659, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '69.59.189.80-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1659}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.54.131.178-TCP', 'biflow_src_port': 1660, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.54.131.178-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1660}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '195.60.252.33-TCP', 'biflow_src_port': 1661, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '195.60.252.33-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1661}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.33.127.20-TCP', 'biflow_src_port': 1662, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.33.127.20-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1662}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '168.61.70.66-TCP', 'biflow_src_port': 1663, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '168.61.70.66-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1663}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '193.17.41.45-TCP', 'biflow_src_port': 1664, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '193.17.41.45-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1664}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '208.65.145.13-TCP', 'biflow_src_port': 1665, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '208.65.145.13-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1665}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '119.205.212.218-TCP', 'biflow_src_port': 1666, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '119.205.212.218-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1666}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.116.139.8-TCP', 'biflow_src_port': 1667, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '65.116.139.8-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1667}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.92.184-TCP', 'biflow_src_port': 1668, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '65.55.92.184-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1668}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '206.46.232.11-TCP', 'biflow_src_port': 1669, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '206.46.232.11-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1669}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.180.22-TCP', 'biflow_src_port': 1674, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.180.22-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1674}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.98.36.4-TCP', 'biflow_src_port': 1675, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.98.36.4-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1675}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.163.188.54-TCP', 'biflow_src_port': 1677, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.163.188.54-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1677}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.191.223.38-TCP', 'biflow_src_port': 1692, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.191.223.38-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1692}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '209.181.247.105-TCP', 'biflow_src_port': 1700, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '209.181.247.105-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1700}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.18.7.13-TCP', 'biflow_src_port': 1710, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.18.7.13-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1710}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.92.184-TCP', 'biflow_src_port': 1730, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '65.55.92.184-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1730}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '206.46.232.11-TCP', 'biflow_src_port': 1731, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '206.46.232.11-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1731}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.180.22-TCP', 'biflow_src_port': 1735, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.180.22-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1735}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.98.36.4-TCP', 'biflow_src_port': 1736, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.98.36.4-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1736}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.163.188.54-TCP', 'biflow_src_port': 1738, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.163.188.54-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1738}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.191.223.38-TCP', 'biflow_src_port': 1753, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.191.223.38-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1753}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '209.181.247.105-TCP', 'biflow_src_port': 1761, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '209.181.247.105-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1761}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.18.7.13-TCP', 'biflow_src_port': 1771, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.18.7.13-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1771}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.18.6.13-TCP', 'biflow_src_port': 1779, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.18.6.13-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1779}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '194.88.228.76-TCP', 'biflow_src_port': 1780, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '194.88.228.76-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1780}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.212.135.158-TCP', 'biflow_src_port': 1887, 'biflow_dst_port': 5678} | Inverse filter: {'bihost_fwd_id': '91.212.135.158-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 5678, 'biflow_dst_port': 1887}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.82.111.207-TCP', 'biflow_src_port': 1888, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '212.82.111.207-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1888}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.228.131.162-TCP', 'biflow_src_port': 1889, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '94.228.131.162-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1889}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.54.188.110-TCP', 'biflow_src_port': 1890, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '65.54.188.110-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1890}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.59.134.8-TCP', 'biflow_src_port': 1891, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.59.134.8-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1891}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.17.3.48-TCP', 'biflow_src_port': 1892, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.17.3.48-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1892}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.228.133.166-TCP', 'biflow_src_port': 1893, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '94.228.133.166-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1893}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.228.131.140-TCP', 'biflow_src_port': 1894, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '94.228.131.140-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1894}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '94.228.131.151-TCP', 'biflow_src_port': 1895, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '94.228.131.151-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1895}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.37.88-TCP', 'biflow_src_port': 1896, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '65.55.37.88-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1896}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.37.104-TCP', 'biflow_src_port': 1897, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '65.55.37.104-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1897}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.136.44.37-TCP', 'biflow_src_port': 1899, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.136.44.37-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1899}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.136.52.37-TCP', 'biflow_src_port': 1901, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.136.52.37-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1901}
