Collection: tcp_biflows | Standard modification: 2 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '202.96.209.5-TCP', 'biflow_src_port': 1066, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.33.84.237-TCP', 'biflow_src_port': 2051, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.79.237-TCP', 'biflow_src_port': 2053, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.0.240-TCP', 'biflow_src_port': 2064, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.33.84.240-TCP', 'biflow_src_port': 2063, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.79.240-TCP', 'biflow_src_port': 2065, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.0.241-TCP', 'biflow_src_port': 2068, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.33.84.241-TCP', 'biflow_src_port': 2067, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.79.241-TCP', 'biflow_src_port': 2069, 'biflow_dst_port': 135}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '58.60.15.39-UDP', 'biflow_src_port': 21950, 'biflow_dst_port': 8000}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '183.60.49.123-UDP', 'biflow_src_port': 21951, 'biflow_dst_port': 8000}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.1.43-TCP', 'biflow_src_port': 2249, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.80.46-TCP', 'biflow_src_port': 2259, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.1.46-TCP', 'biflow_src_port': 2258, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.80.47-TCP', 'biflow_src_port': 2262, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.1.47-TCP', 'biflow_src_port': 2261, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.80.48-TCP', 'biflow_src_port': 2265, 'biflow_dst_port': 135}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '58.60.14.37-UDP', 'biflow_src_port': 21952, 'biflow_dst_port': 8000}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '119.147.45.251-UDP', 'biflow_src_port': 21953, 'biflow_dst_port': 8000}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.1.102-TCP', 'biflow_src_port': 2426, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.80.102-TCP', 'biflow_src_port': 2427, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.1.105-TCP', 'biflow_src_port': 2435, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.80.105-TCP', 'biflow_src_port': 2436, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.1.106-TCP', 'biflow_src_port': 2438, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.80.106-TCP', 'biflow_src_port': 2439, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.1.107-TCP', 'biflow_src_port': 2441, 'biflow_dst_port': 135}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '219.133.60.36-UDP', 'biflow_src_port': 21954, 'biflow_dst_port': 8000}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '112.95.240.134-UDP', 'biflow_src_port': 21955, 'biflow_dst_port': 8000}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.80.161-TCP', 'biflow_src_port': 2604, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.1.164-TCP', 'biflow_src_port': 2612, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.80.164-TCP', 'biflow_src_port': 2613, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.1.165-TCP', 'biflow_src_port': 2615, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.80.165-TCP', 'biflow_src_port': 2616, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.1.166-TCP', 'biflow_src_port': 2618, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.80.166-TCP', 'biflow_src_port': 2619, 'biflow_dst_port': 135}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '219.133.49.171-UDP', 'biflow_src_port': 21956, 'biflow_dst_port': 8000}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '183.60.16.244-UDP', 'biflow_src_port': 21957, 'biflow_dst_port': 8000}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2644, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.1.223-TCP', 'biflow_src_port': 2790, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.80.223-TCP', 'biflow_src_port': 2791, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.1.224-TCP', 'biflow_src_port': 2793, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.80.224-TCP', 'biflow_src_port': 2794, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '192.168.1.225-TCP', 'biflow_src_port': 2796, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.80.225-TCP', 'biflow_src_port': 2797, 'biflow_dst_port': 135}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '112.90.138.160-UDP', 'biflow_src_port': 21958, 'biflow_dst_port': 8000}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '112.90.86.181-UDP', 'biflow_src_port': 21959, 'biflow_dst_port': 8000}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.26-TCP', 'biflow_src_port': 2936, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.29-TCP', 'biflow_src_port': 2942, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.30-TCP', 'biflow_src_port': 2944, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.31-TCP', 'biflow_src_port': 2946, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.32-TCP', 'biflow_src_port': 2948, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.33-TCP', 'biflow_src_port': 2950, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.88-TCP', 'biflow_src_port': 3060, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.89-TCP', 'biflow_src_port': 3062, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.90-TCP', 'biflow_src_port': 3064, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.91-TCP', 'biflow_src_port': 3066, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.92-TCP', 'biflow_src_port': 3068, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.144-TCP', 'biflow_src_port': 3172, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.147-TCP', 'biflow_src_port': 3178, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.148-TCP', 'biflow_src_port': 3180, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.150-TCP', 'biflow_src_port': 3184, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.151-TCP', 'biflow_src_port': 3186, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.203-TCP', 'biflow_src_port': 3290, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.206-TCP', 'biflow_src_port': 3296, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.207-TCP', 'biflow_src_port': 3298, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.209-TCP', 'biflow_src_port': 3302, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.210-TCP', 'biflow_src_port': 3304, 'biflow_dst_port': 135}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '58.60.15.39-UDP', 'biflow_src_port': 21960, 'biflow_dst_port': 8000}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '112.95.240.134-UDP', 'biflow_src_port': 21961, 'biflow_dst_port': 8000}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '58.60.14.37-UDP', 'biflow_src_port': 21962, 'biflow_dst_port': 8000}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '183.60.49.125-UDP', 'biflow_src_port': 21963, 'biflow_dst_port': 8000}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.9-TCP', 'biflow_src_port': 3411, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.12-TCP', 'biflow_src_port': 3417, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.13-TCP', 'biflow_src_port': 3419, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 3438, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.15-TCP', 'biflow_src_port': 3423, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.16-TCP', 'biflow_src_port': 3425, 'biflow_dst_port': 135}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '219.133.60.36-UDP', 'biflow_src_port': 21964, 'biflow_dst_port': 8000}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '183.60.49.31-UDP', 'biflow_src_port': 21965, 'biflow_dst_port': 8000}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '219.133.49.171-UDP', 'biflow_src_port': 21966, 'biflow_dst_port': 8000}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.69-TCP', 'biflow_src_port': 3532, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.87.72-TCP', 'biflow_src_port': 3537, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.72-TCP', 'biflow_src_port': 3538, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.87.73-TCP', 'biflow_src_port': 3539, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.73-TCP', 'biflow_src_port': 3540, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.87.74-TCP', 'biflow_src_port': 3541, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.75-TCP', 'biflow_src_port': 3544, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.87.75-TCP', 'biflow_src_port': 3543, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.76-TCP', 'biflow_src_port': 3546, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.87.76-TCP', 'biflow_src_port': 3545, 'biflow_dst_port': 135}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '112.95.240.64-UDP', 'biflow_src_port': 21967, 'biflow_dst_port': 8000}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.129-TCP', 'biflow_src_port': 3652, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.132-TCP', 'biflow_src_port': 3658, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.133-TCP', 'biflow_src_port': 3660, 'biflow_dst_port': 135}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '112.90.138.160-UDP', 'biflow_src_port': 21968, 'biflow_dst_port': 8000}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '112.90.86.184-UDP', 'biflow_src_port': 21969, 'biflow_dst_port': 8000}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.135-TCP', 'biflow_src_port': 3664, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.136-TCP', 'biflow_src_port': 3666, 'biflow_dst_port': 135}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '58.60.15.39-UDP', 'biflow_src_port': 21970, 'biflow_dst_port': 8000}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.189-TCP', 'biflow_src_port': 3772, 'biflow_dst_port': 135}
Collection: udp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-UDP', 'bihost_bwd_id': '119.147.45.253-UDP', 'biflow_src_port': 21971, 'biflow_dst_port': 8000}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.192-TCP', 'biflow_src_port': 3778, 'biflow_dst_port': 135}
